match_id;team;opponent;player;type;situation;body_part;xg;xgot;time;goalkeeper;player_x;player_y;block_x;block_y;goal_x;goal_y;goal_z
14083257;Deportivo Alavés;Getafe;Denis Suárez;save;regular;regular;0.090889565646648;0.14079035818577;90;David Soria;4.9;41.9;1.0;47.3;0;49.4;10.8
14083257;Deportivo Alavés;Getafe;Lucas Boyé;miss;assisted;assisted;0.017766147851944;0.0;90;David Soria;26.2;46.8;0.0;0.0;0;52.8;68.1
14083257;Deportivo Alavés;Getafe;Abderrahman Rebbach;miss;assisted;assisted;0.31959387660027;0.0;88;David Soria;5.7;52.8;4.6;55.1;0;39.0;5.6
14083257;Deportivo Alavés;Getafe;Ángel Pérez;save;assisted;assisted;0.052320580929518;0.10493635386229;87;David Soria;3.7;68.8;1.2;57.8;0;51.0;2.5
14083257;Getafe;Deportivo Alavés;Adrian Liso;block;assisted;assisted;0.019270339980721;0.0;87;Antonio Sivera;11.0;26.2;9.7;28.5;0;54.5;19.0
14083257;Getafe;Deportivo Alavés;Domingos Duarte;miss;set-piece;set-piece;0.10321436822414;0.0;84;Antonio Sivera;7.3;46.6;0.0;0.0;0;40.8;16.7
14083257;Deportivo Alavés;Getafe;Aitor Mañas;save;corner;corner;0.22345167398453;0.92919343709946;80;David Soria;5.1;48.3;0.5;49.3;0;54.5;25.3
14083257;Getafe;Deportivo Alavés;Mauro Arambarri;goal;penalty;penalty;0.7884;0.66431707143784;72;Antonio Sivera;11.5;50.0;0.0;0.0;0;47.7;15.8
14083257;Getafe;Deportivo Alavés;Adrian Liso;save;fast-break;fast-break;0.39111036062241;0.44438955187798;69;Antonio Sivera;15.1;50.0;9.9;49.5;0;52.9;18.4
14083257;Deportivo Alavés;Getafe;Abderrahman Rebbach;miss;assisted;assisted;0.022076923400164;0.0;66;David Soria;21.5;33.6;0.0;0.0;0;49.7;75.0
14083257;Getafe;Deportivo Alavés;Abdelkabir Abqar;miss;corner;corner;0.11763000488281;0.0;62;Antonio Sivera;3.1;60.2;0.0;0.0;0;41.2;13.9
14083257;Getafe;Deportivo Alavés;Juan Iglesias;block;assisted;assisted;0.092257179319859;0.0;62;Antonio Sivera;19.7;45.2;15.0;45.8;0;52.1;19.0
14083257;Getafe;Deportivo Alavés;Mauro Arambarri;block;regular;regular;0.016210025176406;0.0;59;Antonio Sivera;21.0;35.1;19.0;36.5;0;50.4;19.0
14083257;Getafe;Deportivo Alavés;Luis Vázquez;goal;assisted;assisted;0.070558048784733;0.75432735681534;53;Antonio Sivera;9.9;58.3;0.0;0.0;0;54.4;8.9
14083257;Getafe;Deportivo Alavés;Kiko Femenía;save;assisted;assisted;0.029597129672766;0.02231322042644;51;Antonio Sivera;13.6;70.9;2.0;54.2;0;49.0;20.3
14083257;Deportivo Alavés;Getafe;Nahuel Tenaglia;miss;assisted;assisted;0.072509758174419;0.0;45;David Soria;16.7;65.4;0.0;0.0;0;50.1;52.8
14083257;Getafe;Deportivo Alavés;Luis Vázquez;miss;corner;corner;0.072552017867565;0.0;41;Antonio Sivera;6.4;43.2;0.0;0.0;0;41.8;11.1
14083257;Deportivo Alavés;Getafe;Lucas Boyé;miss;set-piece;set-piece;0.041105970740318;0.0;39;David Soria;11.9;51.3;0.0;0.0;0;56.3;90.3
14083257;Deportivo Alavés;Getafe;Toni Martínez;miss;assisted;assisted;0.050882194191217;0.0;36;David Soria;14.0;34.7;0.0;0.0;0;55.1;83.3
14083257;Deportivo Alavés;Getafe;Jon Pacheco;save;corner;corner;0.047386649996042;0.067448802292347;32;David Soria;8.8;42.7;0.90000000000001;47.7;0;51.3;26.6
14083257;Deportivo Alavés;Getafe;Toni Martínez;save;fast-break;fast-break;0.54146736860275;0.28159296512604;30;David Soria;10.9;62.1;6.6;57.2;0;50.4;6.3
14083257;Deportivo Alavés;Getafe;Lucas Boyé;miss;regular;regular;0.51655656099319;0.0;28;David Soria;7.6;53.8;0.0;0.0;0;42.0;43.1
14083257;Getafe;Deportivo Alavés;Mauro Arambarri;block;regular;regular;0.020250871777534;0.0;25;Antonio Sivera;27.8;63.3;23.2;61.0;0;50.9;19.0
14083257;Getafe;Deportivo Alavés;Martín Satriano;block;throw-in-set-piece;throw-in-set-piece;0.048934184014797;0.0;17;Antonio Sivera;20.0;44.7;11.4;48.6;0;46.4;19.0
14083257;Getafe;Deportivo Alavés;Martín Satriano;miss;regular;regular;0.050821099430323;0.0;13;Antonio Sivera;12.5;39.1;0.0;0.0;0;56.6;2.8
14083257;Getafe;Deportivo Alavés;Martín Satriano;block;assisted;assisted;0.029815016314387;0.0;11;Antonio Sivera;18.0;28.4;14.7;32.8;0;47.8;19.0
14083257;Getafe;Deportivo Alavés;Mario Martín;miss;corner;corner;0.018043152987957;0.0;8;Antonio Sivera;19.2;38.9;0.0;0.0;0;59.5;59.7
14083257;Getafe;Deportivo Alavés;Kiko Femenía;miss;corner;corner;0.026840627193451;0.0;8;Antonio Sivera;21.2;55.5;8.5;42.2;0;68.1;1.4
14083257;Getafe;Deportivo Alavés;Martín Satriano;save;fast-break;fast-break;0.010546213947237;0.045224484056234;7;Antonio Sivera;2.2;23.3;0.5;44.6;0;53.6;1.3
14083257;Deportivo Alavés;Getafe;Lucas Boyé;miss;fast-break;fast-break;0.0992221981287;0.0;2;David Soria;7.6;34.2;0.0;0.0;0;57.5;5.6
14083260;Athletic Club;Levante UD;Robert Navarro;goal;assisted;assisted;0.50737249851227;0.9118087887764;90;Mathew Ryan;13.2;46.8;0.0;0.0;0;46.5;10.8
14083260;Levante UD;Athletic Club;Jon Ander Olasagasti;goal;regular;regular;0.042841829359531;0.7161585688591;90;Unai Simón;20.9;56.7;0.0;0.0;0;53.4;31.6
14083260;Athletic Club;Levante UD;Alejandro Rego;block;assisted;assisted;0.020731784403324;0.0;90;Mathew Ryan;21.2;36.8;19.3;37.9;0;51.0;19.0
14083260;Athletic Club;Levante UD;Iñaki Williams;miss;assisted;assisted;0.074066512286663;0.0;90;Mathew Ryan;7.5;70.6;0.59999999999999;38.1;0;92.1;8.3
14083260;Levante UD;Athletic Club;Kervin Arriaga;miss;free-kick;free-kick;0.053855840116739;0.0;90;Unai Simón;22.5;35.2;0.0;0.0;0;59.2;52.8
14083260;Athletic Club;Levante UD;Nico Serrano;goal;assisted;assisted;0.098430886864662;0.59613263607025;86;Mathew Ryan;10.6;64.2;0.0;0.0;0;53.9;4.4
14083260;Levante UD;Athletic Club;Unai Elgezabal;goal;corner;corner;0.036555651575327;0.10981624573469;81;Unai Simón;14.5;49.2;0.0;0.0;0;46.7;22.2
14083260;Athletic Club;Levante UD;Andoni Gorosabel;miss;corner;corner;0.0058891251683235;0.0;80;Mathew Ryan;30.3;55.9;15.5;48.0;0;68.9;13.9
14083260;Athletic Club;Levante UD;Alejandro Rego;block;assisted;assisted;0.051563959568739;0.0;79;Mathew Ryan;16.3;49.8;13.8;49.8;0;50.1;19.0
14083260;Athletic Club;Levante UD;Iñaki Williams;block;assisted;assisted;0.05363841727376;0.0;75;Mathew Ryan;8.2;43.5;7.2;44.2;0;50.5;19.0
14083260;Athletic Club;Levante UD;Nico Williams;save;assisted;assisted;0.03665716201067;0.24918237328529;73;Mathew Ryan;12.0;28.2;2.7;44.8;0;47.4;26.6
14083260;Athletic Club;Levante UD;Iñaki Williams;miss;corner;corner;0.14754284918308;0.0;69;Mathew Ryan;7.7;38.8;0.0;0.0;0;44.0;69.4
14083260;Athletic Club;Levante UD;Nico Williams;block;assisted;assisted;0.025299087166786;0.0;67;Mathew Ryan;12.2;25.0;5.1;38.6;0;51.5;19.0
14083260;Levante UD;Athletic Club;Etta Eyong;block;fast-break;fast-break;0.0071975653991103;0.0;61;Unai Simón;55.9;57.9;51.0;57.4;0;47.7;19.0
14083260;Levante UD;Athletic Club;Iván Romero;save;assisted;assisted;0.015667965635657;0.025315264239907;59;Unai Simón;44.3;34.5;15.9;45.1;0;50.5;26.6
14083260;Athletic Club;Levante UD;Iñigo Ruiz de Galarreta;miss;corner;corner;0.0090651921927929;0.0;56;Mathew Ryan;27.2;43.0;0.0;0.0;0;45.9;90.3
14083260;Athletic Club;Levante UD;Gorka Guruzeta;save;assisted;assisted;0.05115020275116;0.42873007059097;56;Mathew Ryan;13.7;66.5;1.4;53.4;0;53.6;10.8
14083260;Athletic Club;Levante UD;Nico Serrano;miss;assisted;assisted;0.039616473019123;0.0;51;Mathew Ryan;25.1;39.3;0.0;0.0;0;55.8;75.0
14083260;Athletic Club;Levante UD;Nico Serrano;miss;set-piece;set-piece;0.022385062649846;0.0;50;Mathew Ryan;21.0;27.4;0.0;0.0;0;46.2;73.6
14083260;Athletic Club;Levante UD;Nico Serrano;miss;fast-break;fast-break;0.026180073618889;0.0;44;Mathew Ryan;21.3;33.5;0.0;0.0;0;48.2;69.4
14083260;Athletic Club;Levante UD;Iñaki Williams;block;assisted;assisted;0.067099690437317;0.0;40;Mathew Ryan;10.2;63.2;8.4;61.6;0;46.0;19.0
14083260;Levante UD;Athletic Club;Iván Romero;miss;corner;corner;0.36144971847534;0.0;39;Unai Simón;4.3;50.1;0.0;0.0;0;47.1;62.5
14083260;Athletic Club;Levante UD;Gorka Guruzeta;goal;fast-break;fast-break;0.44428804516792;0.74978846311569;34;Mathew Ryan;9.3;64.4;0.0;0.0;0;46.0;3.2
14083260;Athletic Club;Levante UD;Gorka Guruzeta;goal;assisted;assisted;0.041052952408791;0.13076686859131;29;Mathew Ryan;11.9;47.0;0.0;0.0;0;47.2;5.7
14083260;Athletic Club;Levante UD;Gorka Guruzeta;miss;assisted;assisted;0.03594595938921;0.0;22;Mathew Ryan;11.9;44.2;0.0;0.0;0;42.2;13.9
14083260;Athletic Club;Levante UD;Aymeric Laporte;block;free-kick;free-kick;0.057717774063349;0.0;20;Mathew Ryan;22.2;66.7;12.3;60.1;0;48.0;19.0
14083260;Athletic Club;Levante UD;Iñaki Williams;miss;assisted;assisted;0.2314825206995;0.0;9;Mathew Ryan;4.5;57.7;0.0;0.0;0;42.4;8.3
14083260;Athletic Club;Levante UD;Nico Serrano;save;fast-break;fast-break;0.035571943968534;0.067269667983055;4;Mathew Ryan;21.5;72.4;2.0;52.2;0;47.1;7.0
14083263;Real Betis;Atlético Madrid;Rodrigo Riquelme;save;fast-break;fast-break;0.28169152140617;0.28904357552528;90;Jan Oblak;19.2;56.8;10.1;54.0;0;49.6;29.1
14083263;Real Betis;Atlético Madrid;Abdessamad Ezzalzouli;miss;assisted;assisted;0.02832199819386;0.0;84;Jan Oblak;18.5;21.5;0.0;0.0;0;39.3;18.1
14083263;Real Betis;Atlético Madrid;Cédric Bakambu;block;assisted;assisted;0.061149630695581;0.0;69;Jan Oblak;18.9;51.5;13.2;51.1;0;50.1;19.0
14083263;Atlético Madrid;Real Betis;Alexander Sørloth;save;corner;corner;0.12854644656181;0.21231070160866;67;Álvaro Valles;5.5;54.8;0.3;51.8;0;50.6;11.4
14083263;Atlético Madrid;Real Betis;Alexander Sørloth;save;corner;corner;0.073581427335739;0.25160604715347;59;Álvaro Valles;4.5;41.5;0.5;47.8;0;50.6;34.2
14083263;Atlético Madrid;Real Betis;Antoine Griezmann;miss;assisted;assisted;0.055428706109524;0.0;58;Álvaro Valles;22.8;52.6;0.0;0.0;0;56.3;97.2
14083263;Real Betis;Atlético Madrid;Abdessamad Ezzalzouli;miss;free-kick;free-kick;0.033433366566896;0.0;34;Jan Oblak;29.3;40.5;0.0;0.0;0;53.3;66.7
14083263;Real Betis;Atlético Madrid;Antony;goal;assisted;assisted;0.020248234272003;0.039243619889021;28;Jan Oblak;20.6;69.8;0.0;0.0;0;46.7;14.6
14083263;Atlético Madrid;Real Betis;José María Giménez;save;corner;corner;0.043070375919342;0.030801588669419;17;Álvaro Valles;7.7;57.0;1.0;51.6;0;50.1;12.7
14083263;Atlético Madrid;Real Betis;Julián Alvarez;save;assisted;assisted;0.057618636637926;0.34469720721245;16;Álvaro Valles;7.1;32.5;1.5;44.8;0;54.7;11.4
14083263;Real Betis;Atlético Madrid;Álvaro Fidalgo;miss;corner;corner;0.036436919122934;0.0;15;Jan Oblak;16.3;48.5;0.0;0.0;0;52.4;94.4
14083263;Real Betis;Atlético Madrid;Cédric Bakambu;save;fast-break;fast-break;0.1498765796423;0.25177007913589;15;Jan Oblak;14.7;56.8;8.0;53.8;0;52.1;6.3
14083263;Real Betis;Atlético Madrid;Cédric Bakambu;save;fast-break;fast-break;0.088033348321915;0.054726954549551;12;Jan Oblak;10.7;68.0;2.8;55.4;0;50.0;25.9
14083263;Atlético Madrid;Real Betis;Ademola Lookman;miss;assisted;assisted;0.031843278557062;0.0;9;Álvaro Valles;11.7;32.7;0.0;0.0;0;42.4;5.6
14083263;Atlético Madrid;Real Betis;Marcos Llorente;block;assisted;assisted;0.032247435301542;0.0;9;Álvaro Valles;14.1;72.4;8.3;61.7;0;53.3;19.0
14083263;Atlético Madrid;Real Betis;José María Giménez;save;corner;corner;0.22118021547794;0.47078493237495;3;Álvaro Valles;3.5;47.2;0.5;48.4;0;50.5;27.2
14083263;Atlético Madrid;Real Betis;Rodrigo Mendoza;miss;regular;regular;0.0078637870028615;0.0;1;Álvaro Valles;26.2;33.8;0.0;0.0;0;38.3;41.7
14083263;Atlético Madrid;Real Betis;Ademola Lookman;miss;regular;regular;0.022798141464591;0.0;1;Álvaro Valles;10.2;35.6;8.5;46.7;0;4.2;15.3
14083269;Mallorca;Barcelona;Javi Llabrés;miss;regular;regular;0.056237030774355;0.0;90;Joan García;11.3;62.3;0.0;0.0;0;47.2;84.7
14083269;Mallorca;Barcelona;Pablo Maffeo;block;assisted;assisted;0.030143857002258;0.0;90;Joan García;13.1;71.6;10.7;67.9;0;48.9;19.0
14083269;Mallorca;Barcelona;Mateo Joseph;miss;assisted;assisted;0.028503388166428;0.0;90;Joan García;4.8;71.7;0.0;0.0;0;41.0;84.7
14083269;Mallorca;Barcelona;Antonio Sánchez;save;regular;regular;0.035795003175735;0.012010983191431;85;Joan García;22.3;59.8;2.2;51.3;0;49.7;10.8
14083269;Barcelona;Mallorca;Marc Bernal;goal;assisted;assisted;0.38410630822182;0.65862989425659;83;Leo Román;11.0;61.2;0.0;0.0;0;46.8;3.8
14083269;Mallorca;Barcelona;Antonio Sánchez;save;regular;regular;0.13827170431614;0.2252239137888;80;Joan García;17.4;53.4;4.4;51.3;0;47.4;9.5
